1581,3,005,201211,11,8000 
2008,3,005,201211,11,1000 
1581,3,005,201211,11,3000 
1581,3,005,201212,12,4000 
2015,3,005,201212,12,3000 
1581,3,005,201212,12,3000 
0071,3,019,20121,1,99000 
1570,3,019,20121,1,8000 
0083,3,019,20121,1,40000 
1570,3,019,20121,1,15000 
1570,3,019,20121,1,28000 
0083,3,019,20122,2,20000 
0083,3,019,20122,2,1000 
0083,3,019,20122,2,152000 
0071,3,019,20122,2,100000 
1570,3,019,20122,2,30000 
0083,3,019,20122,2,199000 
0083,3,019,20122,2,3000 
1502,3,019,20122,2,3000 
1570,3,019,20123,3,42500 
1570,3,019,20123,3,7500 
0083,3,019,20123,3,6000 
1570,3,019,20123,3,10000 
0071,3,019,20123,3,100000 
0083,3,019,20123,3,207000 
1570,3,019,20123,3,5000 
1502,3,019,20123,3,3500 
1570,3,019,20124,4,10000 
0071,3,019,20124,4,1000 
0083,3,019,20124,4,1000 
0083,3,019,20124,4,3000 
1570,3,019,20124,4,25500 
1570,3,019,20125,5,4000 
0083,3,019,20125,5,10000 
1570,3,019,20125,5,15000 
1570,3,019,20125,5,10000 
0071,3,019,20125,5,80000 
0083,3,019,20125,5,100000 
1570,3,019,20125,5,500 
0083,3,019,20125,5,1000 
1570,3,019,20126,6,70000 
1502,3,019,20126,6,2000 
1570,3,019,20126,6,4500 
0083,3,019,20126,6,1000 
1570,3,019,20126,6,53000 
0071,3,019,20126,6,280000 
0083,3,019,20126,6,260000 
1570,3,019,20126,6,1500 
1570,3,019,20127,7,57000 
0071,3,019,20127,7,325000 
1570,3,019,20127,7,163500 
0071,3,019,20127,7,200000 
0071,3,019,20127,7,1000 
0071,3,019,20127,7,249000 
0083,3,019,20127,7,280000 
0083,3,019,20127,7,400000 
0083,3,019,20127,7,2000 
0083,3,019,20127,7,8000 
0083,3,019,20127,7,2000 
1570,3,019,20127,7,5000 
1570,3,019,20127,7,3500 
0083,3,019,20128,8,10000 
0083,3,019,20128,8,20000 
1570,3,019,20128,8,1500 
1570,3,019,20128,8,3500 
1502,3,019,20128,8,2000 
1570,3,019,20129,9,42000 
1502,3,019,20129,9,1500 
1570,3,019,20129,9,1000 
1570,3,019,201210,10,44000 
1570,3,019,201210,10,2000 
1570,3,019,201210,10,5000 
1570,3,019,201210,10,2000 
1570,3,019,201210,10,10000 
0083,3,019,201211,11,8000 
1570,3,019,201211,11,56000 
0071,3,019,201212,12,250000 
0083,3,019,201212,12,150000 
0083,3,019,201212,12,60000 
1904,2,019,20121,1,10000 
1241,2,019,20122,2,200000 
1241,2,019,20124,4,160000 
1241,2,019,20126,6,160000 
1570,2,019,20122,2,160000 
1570,2,019,20124,4,130000 
1570,2,019,20126,6,130000 
1574,2,019,20122,2,80000 
1574,2,019,20124,4,46000 
1574,2,019,20126,6,46000 
1904,2,019,20122,2,180000 
1904,2,019,20123,3,90000 
1904,2,019,20124,4,95000 
1904,2,019,20126,6,140000 
0639,2,019,20122,2,8 
0639,2,019,20122,2,2 
1234,2,019,20123,3,2000 
0639,2,019,20123,3,10 
1234,2,019,20125,5,5000 
1241,2,019,20126,6,15000 
1241,2,019,20127,7,15000 
1241,2,019,20127,7,30000 
1570,2,019,20126,6,55000 
1570,2,019,20127,7,55000 
1570,2,019,20127,7,55000 
1570,2,019,20127,7,45000 
1574,2,019,20126,6,88000 
1904,2,019,20126,6,100000 
1904,2,019,20127,7,87000 
1904,2,019,20127,7,87000 
1904,2,019,20127,7,86000 
1904,2,019,20126,6,10000 
1234,2,019,20127,7,2000 
1241,2,019,20128,8,5000 
1241,2,019,20128,8,100000 
1241,2,019,20128,8,30000 
1241,2,019,20128,8,130000 
1570,2,019,20128,8,90000 
1570,2,019,20128,8,90000 
1574,2,019,20128,8,70000 
1574,2,019,20128,8,25000 
1574,2,019,20128,8,55000 
1904,2,019,20128,8,100000 
1904,2,019,20128,8,100000 
0639,2,019,20128,8,5 
1510,2,019,20128,8,14000 
0639,2,019,20129,9,5 
0639,2,019,20129,9,6 
1241,2,019,20129,9,170000 
1241,2,019,201210,10,100000 
1241,2,019,201211,11,100000 
1241,2,019,201212,12,100000 
1570,2,019,20129,9,85000 
1570,2,019,201210,10,85000 
1570,2,019,201211,11,85000 
1570,2,019,201212,12,85000 
1574,2,019,20129,9,65000 
1574,2,019,201210,10,65000 
1574,2,019,201211,11,65000 
1574,2,019,201212,12,60000 
1904,2,019,20129,9,100000 
1904,2,019,201210,10,100000 
1904,2,019,201211,11,100000 
1904,2,019,201212,12,100000 
0639,2,019,20129,9,10 
0639,2,019,201210,10,6 
1510,2,019,201210,10,5000 
0639,2,019,201211,11,10 
1431,2,019,201211,11,10000 
1234,2,019,201211,11,3000 
1234,2,019,201211,11,2000 
1510,2,019,201211,11,5000 
1241,2,019,201212,12,75000 
1241,2,019,201212,12,75000 
1570,2,019,201212,12,72500 
1570,2,019,201212,12,72500 
1904,2,019,201212,12,150000 
1904,2,019,201212,12,100000 
0639,2,019,201212,12,10 
0639,2,019,201212,12,5 
0558,2,030,20126,6,2000 
0556,2,030,20129,9,500 
1486,1,019,20122,2,27000 
1486,1,019,20122,2,23000 
1246,1,019,20123,3,2000 
1486,1,019,20123,3,10000 
1486,1,019,20124,4,50000 
1486,1,019,20125,5,50000 
1246,1,019,20126,6,1000 
1246,1,019,20127,7,1000 
1486,1,019,20127,7,5000 
1486,1,019,20127,7,50000 
1486,1,019,20129,9,50000 
1246,1,019,201210,10,3000 
1486,1,019,201210,10,20000 
1486,1,019,201211,11,50000 
1246,1,019,201212,12,2000 
1486,1,019,201212,12,50000 
1431,3,019,201112,12,1000 
1101,3,032,20122,2,2000 
1101,3,032,20125,5,1000 
1101,3,032,201211,11,1000 
1278,2,019,20121,1,12000 
1245,2,019,20121,1,20000 
1245,2,019,20121,1,10000 
1263,2,019,20121,1,30000 
1278,2,019,201112,12,1000 
1278,2,019,20121,1,150000 
1245,2,019,20122,2,15000 
1245,2,019,20121,1,20000 
1245,2,019,20121,1,70000 
1278,2,019,20121,1,50000 
1263,2,019,20122,2,30000 
1263,2,019,20123,3,10000 
1245,2,019,20122,2,70000 
1245,2,019,20123,3,20000 
1245,2,019,20123,3,20000 
1245,2,019,20124,4,20000 
1245,2,019,20124,4,100000 
1263,2,019,20124,4,30000 
1278,2,019,20125,5,150000 
1278,2,019,20125,5,10000 
1245,2,019,20125,5,20000 
1245,2,019,20126,6,15000 
1278,2,019,20125,5,50000 
1245,2,019,20124,4,8000 
1245,2,019,20125,5,80000 
1263,2,019,20127,7,30000 
1245,2,019,20127,7,25000 
1278,2,019,20126,6,10000 
1278,2,019,20127,7,10000 
1278,2,019,20127,7,10000 
1263,2,019,20128,8,10000 
1278,2,019,20127,7,10000 
1245,2,019,20128,8,20000 
1245,2,019,20127,7,150000 
1278,2,019,20128,8,150000 
1278,2,019,20128,8,20000 
1245,2,019,20128,8,170000 
1278,2,019,20129,9,10000 
1278,2,019,201210,10,10000 
1245,2,019,20129,9,20000 
1278,2,019,201210,10,10000 
1245,2,019,201210,10,10000 
1278,2,019,201210,10,1000 
1278,2,019,201210,10,160000 
1245,2,019,201210,10,40000 
1278,2,019,201211,11,50000 
1278,2,019,201211,11,20000 
1278,2,019,201211,11,10000 
1278,2,019,201212,12,1000 
1245,2,019,201212,12,20000 
1278,2,019,201211,11,10000 
1245,2,019,201212,12,120000 
1278,2,019,201211,11,10000 
1278,2,019,201212,12,10000 
1245,2,019,201212,12,85000 
1278,2,019,201212,12,10000 
1278,2,019,201212,12,10000 
1245,2,019,201212,12,20000 
0965,2,006,20126,6,2 
1264,2,019,20121,1,10000 
1432,2,019,20121,1,5000 
1480,2,019,20121,1,10000 
1521,2,019,20122,2,10000 
0980,2,028,20125,5,10000 
0980,2,028,20126,6,3500 
0980,2,028,20129,9,2700 
0664,1,011,20121,1,1 
0664,1,011,20121,1,3 
0664,1,011,20121,1,2 
0664,1,011,20121,1,2 
0664,1,011,20121,1,1 
0664,1,011,20121,1,1 
0664,1,011,20121,1,1 
0664,1,011,20121,1,1 
0664,1,011,20121,1,1 
0664,1,011,20121,1,2 
0664,1,011,20121,1,2 
0664,1,011,20122,2,1 
0664,1,011,20122,2,4 
0664,1,011,20122,2,1 
0664,1,011,20122,2,3 
0664,1,011,20122,2,2 
0664,1,011,20122,2,1 
0664,1,011,20122,2,1 
0664,1,011,20122,2,1 
0664,1,011,20122,2,1 
0664,1,011,20122,2,1 
0664,1,011,20122,2,1 
0664,1,011,20122,2,3 
0664,1,011,20122,2,3 
0664,1,011,20122,2,1 
0664,1,011,20122,2,3 
0664,1,011,20122,2,2 
0664,1,011,20123,3,2 
0664,1,011,20123,3,1 
0664,1,011,20123,3,1 
0664,1,011,20123,3,4 
0664,1,011,20123,3,1 
0664,1,011,20123,3,3 
0664,1,011,20123,3,10 
0664,1,011,20123,3,1 
0664,1,011,20124,4,2 
0664,1,011,20128,8,1 
0031,1,005,20121,1,200 
0031,1,005,20121,1,100 
0031,1,005,20121,1,100 
0031,1,005,20121,1,100 
0031,1,005,20121,1,100 
0031,1,005,20121,1,100 
0031,1,005,20122,2,100 
0031,1,005,20122,2,100 
0031,1,005,20122,2,100 
0031,1,005,20122,2,300 
0031,1,005,20122,2,100 
0031,1,005,20123,3,100 
0031,1,005,20123,3,200 
0031,1,005,20123,3,100 
0031,1,005,20123,3,100 
0031,1,005,20124,4,100 
0031,1,005,20124,4,100 
0031,1,005,20124,4,200 
0031,1,005,20124,4,200 
0031,1,005,20124,4,100 
0031,1,005,20124,4,200 
0031,1,005,20124,4,100 
0031,1,005,20125,5,100 
0031,1,005,20125,5,100 
0031,1,005,20125,5,100 
0031,1,005,20125,5,100 
0031,1,005,20125,5,100 
0031,1,005,20125,5,100 
0031,1,005,20125,5,100 
0031,1,005,20126,6,200 
0031,1,005,20127,7,100 
0031,1,005,20127,7,100 
0031,1,005,20128,8,100 
0031,1,005,20127,7,100 
0031,1,005,20127,7,100 
0031,1,005,20127,7,100 
0031,1,005,20127,7,100 
0031,1,005,20126,6,200 
0031,1,005,20128,8,100 
0031,1,005,20128,8,100 
0031,1,005,20128,8,100 
0031,1,005,20128,8,100 
0031,1,005,20129,9,100 
0031,1,005,20129,9,100 
0031,1,005,20129,9,100 
0031,1,005,20129,9,100 
0031,1,005,201210,10,100 
0031,1,005,201210,10,100 
0031,1,005,201210,10,100 
0031,1,005,201210,10,100 
0031,1,005,201210,10,100 
0031,1,005,201210,10,200 
0031,1,005,201211,11,100 
0031,1,005,201211,11,100 
0031,1,005,201211,11,100 
0031,1,005,201211,11,100 
0031,1,005,201211,11,100 
0031,1,005,201212,12,100 
0031,1,005,201212,12,100 
0031,1,005,201212,12,200 
0031,1,005,201212,12,100 
0031,1,005,201212,12,100 
0031,1,005,201212,12,100 
0031,1,005,201212,12,100 
0031,1,005,201212,12,100 
0031,1,005,201212,12,100 
1262,1,019,20121,1,300 
1430,1,019,20121,1,300 
1430,1,019,20121,1,200 
1469,1,019,20121,1,100 
1430,1,019,20121,1,100 
1469,1,019,20121,1,100 
1250,1,019,20121,1,100 
1316,1,019,20121,1,100 
1410,1,019,20121,1,100 
1315,1,019,20121,1,100 
1430,1,019,20121,1,100 
1469,1,019,20121,1,100 
1250,1,019,20121,1,200 
1316,1,019,20121,1,300 
1410,1,019,20121,1,1000 
1316,1,019,20121,1,1000 
1316,1,019,20122,2,200 
1250,1,019,20122,2,1000 
1316,1,019,20122,2,1000 
1315,1,019,20122,2,200 
1262,1,019,20122,2,1000 
1430,1,019,20122,2,500 
1315,1,019,20123,3,100 
1262,1,019,20123,3,500 
1316,1,019,20123,3,100 
1315,1,019,20123,3,600 
1315,1,019,20123,3,200 
1430,1,019,20123,3,200 
1469,1,019,20123,3,100 
1316,1,019,20123,3,1000 
1262,1,019,20123,3,100 
1315,1,019,20123,3,200 
1371,1,019,20123,3,200 
1430,1,019,20123,3,200 
1469,1,019,20123,3,200 
1430,1,019,20123,3,100 
1250,1,019,20123,3,100 
1315,1,019,20124,4,200 
1250,1,019,20124,4,1000 
1316,1,019,20124,4,1000 
1410,1,019,20124,4,200 
1250,1,019,20124,4,100 
1262,1,019,20124,4,500 
1315,1,019,20124,4,500 
1371,1,019,20124,4,500 
1262,1,019,20124,4,300 
1371,1,019,20124,4,300 
1430,1,019,20124,4,500 
1316,1,019,20125,5,2000 
1316,1,019,20125,5,600 
1410,1,019,20125,5,300 
1470,1,019,20125,5,200 
1316,1,019,20125,5,2000 
1371,1,019,20125,5,200 
1430,1,019,20125,5,200 
1250,1,019,20125,5,300 
1316,1,019,20126,6,100 
1250,1,019,20126,6,1000 
1372,1,019,20126,6,100 
1410,1,019,20126,6,100 
1250,1,019,20125,5,2000 
1250,1,019,20126,6,200 
1410,1,019,20126,6,200 
1371,1,019,20126,6,200 
1430,1,019,20126,6,200 
1250,1,019,20126,6,100 
1315,1,019,20126,6,100 
1469,1,019,20126,6,100 
1316,1,019,20126,6,2000 
1315,1,019,20126,6,200 
1430,1,019,20126,6,200 
1469,1,019,20126,6,100 
1315,1,019,20126,6,200 
1430,1,019,20126,6,700 
1469,1,019,20126,6,200 
1286,1,019,20126,6,1000 
1250,1,019,20127,7,500 
1316,1,019,20127,7,500 
1372,1,019,20127,7,300 
1410,1,019,20127,7,500 
1470,1,019,20127,7,300 
1262,1,019,20127,7,200 
1315,1,019,20127,7,200 
1430,1,019,20127,7,300 
1315,1,019,20127,7,100 
1469,1,019,20127,7,100 
1262,1,019,20127,7,100 
1315,1,019,20127,7,400 
1469,1,019,20127,7,200 
1430,1,019,20127,7,100 
1262,1,019,20127,7,100 
1286,1,019,20127,7,500 
1316,1,019,20127,7,2000 
1262,1,019,20127,7,200 
1430,1,019,20127,7,200 
1371,1,019,20127,7,200 
1250,1,019,20127,7,100 
1316,1,019,20127,7,100 
1250,1,019,20128,8,200 
1410,1,019,20128,8,200 
1316,1,019,20128,8,300 
1372,1,019,20128,8,200 
1470,1,019,20128,8,100 
1250,1,019,20128,8,100 
1372,1,019,20128,8,100 
1410,1,019,20128,8,100 
1250,1,019,20128,8,200 
1316,1,019,20128,8,200 
1470,1,019,20128,8,100 
1372,1,019,20128,8,200 
1410,1,019,20128,8,200 
1470,1,019,20128,8,100 
1250,1,019,20129,9,100 
1250,1,019,20129,9,100 
1410,1,019,20129,9,100 
1316,1,019,20129,9,100 
1410,1,019,20129,9,100 
1316,1,019,20129,9,400 
1410,1,019,20129,9,200 
1470,1,019,20129,9,200 
1262,1,019,20129,9,500 
1315,1,019,20129,9,500 
1316,1,019,20129,9,200 
1315,1,019,20129,9,200 
1250,1,019,20129,9,200 
1316,1,019,20129,9,100 
1372,1,019,20129,9,100 
1410,1,019,20129,9,100 
1316,1,019,20129,9,100 
1316,1,019,201211,11,100 
1410,1,019,201211,11,100 
1410,1,019,201211,11,100 
1470,1,019,201211,11,100 
1470,1,019,201211,11,100 
1250,1,019,201212,12,300 
1316,1,019,201212,12,100 
1250,1,019,201212,12,100 
1316,1,019,201212,12,100 
1250,1,019,201212,12,300 
1372,1,019,201212,12,200 
1410,1,019,201212,12,200 
1470,1,019,201212,12,200 
1316,1,019,201212,12,400 
1410,1,019,201212,12,200 
1250,1,019,201212,12,100 
1316,1,019,201212,12,100 
1410,1,019,20123,3,1000 
1489,1,019,20128,8,1000 
1400,1,019,201210,10,1000 
1357,1,019,201210,10,1000 
1357,1,019,201210,10,2000 
1400,1,019,201211,11,2000 
1489,1,019,201211,11,1000 
0113,1,006,20124,4,10000 
1274,1,019,20121,1,2000 
1286,1,019,20121,1,3000 
1294,1,019,20121,1,2000 
1274,1,019,20121,1,4000 
1274,1,019,20121,1,2000 
1274,1,019,20122,2,2000 
1377,1,019,20122,2,2000 
1452,1,019,20122,2,1000 
1286,1,019,20123,3,1000 
1286,1,019,20124,4,2000 
1294,1,019,20124,4,2000 
1286,1,019,20125,5,2000 
1286,1,019,20125,5,2000 
1286,1,019,20126,6,2000 
1294,1,019,20126,6,2000 
1274,1,019,20127,7,2000 
1294,1,019,20127,7,1000 
1377,1,019,20127,7,1000 
1452,1,019,20127,7,1000 
1274,1,019,20128,8,1000 
1274,1,019,20128,8,2000 
1286,1,019,20129,9,3000 
1294,1,019,20129,9,1000 
1274,1,019,201210,10,2000 
1286,1,019,201212,12,2000 
1377,1,019,201212,12,1000 
1381,1,019,201212,12,1000 
1274,1,019,201212,12,1000 
1361,1,033,20123,3,20000 
1361,1,033,20126,6,10000 
1361,1,033,20129,9,10000 
1361,1,033,201210,10,10000 
1361,1,033,201212,12,10000 
